,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17
2256,6,12,5,6,3,4,12,3,5,12,7,4,2,7,5,5,F
2257,4,10,5,8,7,7,8,9,6,7,6,7,2,7,8,10,B
2258,3,7,3,5,3,5,9,7,3,7,5,8,2,7,4,11,R
2259,8,10,9,8,6,1,10,3,3,11,11,9,7,10,1,7,W
2260,6,10,8,7,6,6,6,1,7,10,6,10,4,8,4,8,K
2261,2,4,4,3,2,8,8,3,5,12,4,4,1,10,2,8,P
2262,3,6,4,4,3,7,8,7,4,9,7,8,3,8,2,8,O
2263,5,8,4,6,3,8,7,2,4,11,6,8,2,10,6,11,J
2264,6,9,5,4,2,11,3,3,1,9,4,11,4,5,4,9,A
2265,3,7,5,5,3,9,8,2,5,12,4,5,1,10,2,9,P
2266,10,13,12,8,5,4,9,3,4,13,10,9,6,8,0,7,N
2267,3,2,5,3,3,9,6,6,4,6,7,6,7,5,2,6,M
2268,3,7,5,11,8,8,9,5,0,8,6,6,5,11,6,9,P
2269,3,7,5,5,3,6,8,2,9,11,7,7,1,9,6,7,Z
2270,4,6,5,4,3,9,8,3,7,10,4,7,2,7,4,9,S
2271,1,0,1,0,0,8,7,3,4,7,6,8,2,8,4,8,X
2272,4,8,4,5,2,5,10,9,5,9,6,5,2,10,4,8,P
2273,6,11,6,8,4,5,8,7,8,12,9,12,2,10,4,6,C
2274,5,8,7,6,5,9,8,2,6,13,5,5,2,9,3,9,P
2275,3,7,3,5,2,5,6,10,7,5,4,5,3,8,3,8,D
2276,2,4,5,3,2,7,8,2,9,12,7,7,1,8,5,6,Z
2277,7,6,6,9,4,6,8,4,2,7,10,5,4,10,5,6,Y
2278,1,3,3,1,1,6,4,1,7,7,2,9,0,7,2,8,L
2279,4,5,5,4,3,5,7,4,8,7,6,10,6,8,5,9,K
2280,6,9,6,6,4,7,11,3,9,12,9,4,2,12,3,4,T
2281,2,1,2,1,1,6,10,7,2,7,5,8,2,7,4,10,R
2282,4,11,5,8,2,5,15,1,6,9,11,7,0,8,0,8,T
2283,8,14,8,8,6,9,4,5,4,10,6,12,9,2,7,11,A
2284,5,10,5,7,3,7,5,15,1,7,8,8,3,8,0,8,H
2285,5,7,6,5,4,8,5,2,9,11,4,10,2,8,6,10,Z
2286,4,4,6,6,2,8,5,8,9,6,5,10,2,8,5,10,G
2287,3,1,4,1,1,7,9,5,6,7,10,9,3,10,1,8,U
2288,4,8,6,6,4,11,6,3,7,11,3,7,2,8,5,11,B
2289,7,13,6,7,3,7,4,3,6,11,4,13,2,7,6,8,L
2290,7,9,9,8,10,7,6,5,4,7,6,7,7,10,8,11,V
2291,2,5,4,3,3,8,7,3,6,9,5,7,2,8,5,10,B
2292,1,1,2,2,2,8,7,5,2,5,6,9,2,9,4,10,Q
2293,6,11,7,8,5,6,7,7,7,10,8,10,2,8,5,9,G
2294,4,8,6,6,5,7,8,8,6,9,7,4,4,9,3,7,D
2295,7,10,7,5,3,7,6,3,6,9,8,9,6,11,3,7,K
2296,4,5,5,7,7,9,6,6,3,7,7,8,7,8,6,4,Y
2297,4,8,6,6,3,6,8,4,1,7,8,8,8,9,0,8,W
2298,4,4,5,6,5,9,9,5,3,7,7,7,5,10,6,4,Y
2299,4,4,4,5,2,7,6,15,1,7,8,8,3,8,0,8,H
2300,7,10,5,5,2,9,2,3,4,9,2,9,3,6,5,10,S
2301,8,15,8,8,5,11,4,5,7,12,3,10,3,7,8,12,Q
2302,6,5,6,8,3,5,7,10,10,7,6,5,3,8,4,8,D
2303,3,8,5,6,4,6,6,6,6,7,5,11,2,10,4,9,G
2304,4,11,4,8,3,1,11,4,5,11,11,9,0,8,2,6,F
2305,2,3,3,2,1,5,8,5,6,10,9,8,3,9,2,6,U
2306,2,5,2,4,2,8,8,7,5,8,5,7,2,8,8,8,S
2307,3,9,5,7,3,11,3,2,2,9,2,9,3,5,3,8,A
2308,2,2,3,3,2,6,8,7,8,8,7,13,1,9,4,10,C
2309,3,9,5,7,3,7,7,0,7,13,6,8,0,8,1,8,I
2310,1,1,1,2,1,7,7,1,6,7,6,8,0,8,2,8,I
2311,3,3,5,2,2,7,8,3,6,10,7,7,3,8,3,8,H
2312,3,5,5,8,6,7,10,3,3,7,8,9,4,10,9,5,Y
2313,4,8,7,6,9,9,8,5,2,7,7,7,12,10,4,6,W
2314,3,7,5,11,9,9,8,4,1,8,6,7,7,9,5,6,P
2315,6,11,6,8,2,1,12,5,6,12,11,8,0,8,2,5,F
2316,0,0,1,1,0,12,4,6,3,12,5,11,0,7,0,8,J
2317,2,4,3,3,2,5,8,5,6,10,9,9,3,9,2,6,U
2318,8,11,12,9,10,6,7,3,7,10,8,9,5,8,5,7,H
2319,3,5,4,4,3,7,7,4,5,6,5,6,3,7,4,8,R
2320,3,8,4,6,3,5,7,6,8,5,6,12,1,7,4,10,C
2321,4,9,6,7,6,6,7,5,6,7,6,6,3,7,5,9,R
2322,4,8,6,6,8,8,8,4,3,6,7,7,6,11,8,9,B
2323,6,9,10,7,11,10,5,3,2,9,4,8,11,6,4,7,M
2324,4,8,5,6,4,7,7,7,6,7,5,8,2,8,3,8,O
2325,6,11,7,8,5,5,8,7,6,8,8,15,4,9,6,6,C
2326,3,4,5,3,2,6,8,2,8,11,8,9,2,8,4,7,E
2327,1,4,2,3,1,8,7,5,8,6,6,8,1,8,7,7,Z
2328,6,11,8,8,8,8,6,5,5,6,7,8,8,6,2,7,M
2329,3,7,3,5,2,3,7,6,11,7,7,15,0,8,7,7,E
2330,4,10,5,8,4,8,6,12,4,7,13,7,3,8,0,9,U
2331,3,8,3,6,4,5,9,7,3,7,5,8,2,7,5,11,R
2332,4,11,4,8,3,5,7,11,8,7,6,5,3,8,4,8,D
2333,5,7,6,5,6,7,8,6,4,8,6,8,3,10,8,11,F
2334,7,11,8,8,5,5,7,5,7,12,9,13,4,11,5,5,C
2335,5,10,6,8,4,7,4,2,8,7,1,8,1,6,3,7,L
2336,5,11,6,8,7,6,9,6,4,8,6,8,3,10,8,11,F
2337,2,4,4,3,2,9,6,3,7,10,4,8,1,9,5,9,S
2338,6,9,8,8,8,5,7,3,5,7,6,11,4,11,8,8,C
2339,4,6,4,4,3,7,5,12,4,7,12,8,3,9,0,8,U
2340,6,13,6,7,4,8,9,4,3,12,4,4,4,11,5,6,P
2341,3,6,4,4,2,7,7,14,0,7,6,8,3,8,0,8,H
2342,3,5,6,3,3,7,7,3,6,10,6,8,3,8,3,7,H
2343,4,5,5,4,4,8,7,6,6,7,6,8,3,8,3,7,H
2344,4,7,4,5,2,2,11,3,3,11,11,8,2,11,0,8,V
2345,4,11,5,8,4,8,5,3,7,12,4,10,1,6,2,6,J
2346,2,1,3,3,2,7,7,5,9,6,6,8,1,8,7,8,Z
2347,4,3,5,5,3,7,7,12,1,7,9,8,8,6,0,8,M
2348,1,1,1,2,1,7,7,1,7,7,6,8,0,8,2,8,I
2349,7,11,7,6,3,9,5,4,4,13,6,8,2,9,3,8,S
2350,1,4,2,3,1,10,7,1,7,11,4,7,0,7,1,7,J
2351,10,15,10,8,5,4,9,2,2,8,10,8,9,12,1,6,W
2352,6,9,9,7,5,9,8,2,5,10,2,4,7,10,2,7,N
2353,1,1,1,3,1,7,7,1,6,7,6,8,0,8,2,8,I
2354,5,6,7,4,6,7,6,5,5,8,6,11,10,5,2,9,M
2355,3,8,4,6,3,7,8,6,10,6,4,9,3,8,6,8,E
2356,4,7,5,5,3,7,7,6,7,10,7,11,2,9,4,9,G
2357,2,3,3,1,1,5,9,4,4,9,8,5,1,9,3,7,P
2358,5,11,7,8,6,10,7,3,5,10,3,7,3,7,4,10,R
2359,2,3,3,2,2,7,7,5,9,6,6,8,1,8,7,8,Z
2360,2,4,3,3,2,7,7,6,4,9,6,8,2,8,2,8,O
2361,4,8,6,6,6,5,11,2,2,7,8,8,7,11,1,8,W
2362,2,4,3,3,1,11,3,3,2,11,2,9,2,6,2,9,A
2363,0,0,1,0,0,12,4,5,3,12,5,11,0,7,0,8,J
2364,3,5,4,4,3,9,12,4,5,5,11,9,2,12,1,8,T
2365,2,1,3,3,2,7,7,3,8,6,6,8,2,8,6,8,X
2366,2,7,3,5,1,14,2,6,5,14,2,11,0,7,0,8,J
2367,2,2,3,3,2,7,7,6,6,7,6,5,2,8,3,7,D
2368,2,9,3,6,2,10,6,1,7,11,3,6,0,7,1,7,J
2369,3,8,5,6,3,8,7,4,8,6,6,8,3,8,6,8,X
2370,1,7,2,5,2,10,6,1,5,11,4,8,0,6,1,7,J
2371,4,4,6,3,3,8,11,3,2,6,9,8,8,12,1,7,W
2372,3,9,5,7,3,11,4,2,2,8,2,9,3,5,3,8,A
2373,3,5,5,4,3,9,7,3,5,10,4,6,3,7,4,10,R
2374,6,11,6,8,4,3,11,1,2,9,10,8,4,11,1,7,V
2375,8,11,7,6,3,7,9,4,8,13,6,8,2,7,4,6,T
2376,5,8,5,6,2,3,11,3,4,10,11,7,2,10,1,8,V
2377,1,0,1,0,1,7,7,6,4,6,6,7,1,8,5,9,B
2378,2,1,3,2,2,7,7,5,5,7,6,10,3,7,4,9,G
2379,4,9,6,6,5,9,6,4,6,10,5,7,3,7,6,9,B
2380,5,9,5,7,3,7,7,15,2,4,6,8,6,8,0,8,N
2381,2,3,3,2,2,6,7,4,7,6,6,10,3,8,4,9,K
2382,3,6,4,4,1,7,4,13,5,7,13,8,3,9,0,8,U
2383,3,7,4,5,3,5,4,5,7,2,2,5,1,6,1,5,L
2384,2,4,3,3,2,8,7,6,3,9,6,8,2,8,2,8,O
2385,5,5,7,8,4,9,8,4,2,7,8,8,9,9,0,8,W
2386,4,11,6,8,7,7,7,5,6,7,6,9,6,8,3,8,H
2387,8,12,6,6,4,9,5,4,5,10,5,9,5,7,7,10,B
2388,5,8,5,6,3,3,12,3,3,10,11,8,2,10,1,8,V
2389,4,6,6,4,5,9,6,4,5,10,3,6,3,7,3,8,D
2390,3,5,4,8,7,8,7,5,0,6,6,9,7,10,6,12,Q
2391,7,12,6,7,3,10,4,4,4,10,3,6,4,7,5,9,G
2392,4,7,5,5,3,6,7,10,10,6,5,6,3,8,4,8,D
2393,6,10,8,8,6,6,6,6,6,5,6,11,2,9,4,8,G
2394,1,4,2,3,1,6,4,2,7,7,2,9,0,7,2,8,L
2395,6,9,6,5,3,8,6,5,5,10,4,6,4,7,6,10,D
2396,1,0,2,0,0,7,7,11,1,7,6,8,3,8,0,8,H
2397,3,3,5,4,1,8,8,4,2,6,14,8,3,10,0,8,V
2398,3,9,5,7,3,7,12,3,7,7,12,8,1,12,1,8,T
2399,4,8,7,6,4,7,10,2,3,7,9,8,8,11,1,8,W
2400,1,5,3,4,1,7,7,0,7,13,6,8,0,8,1,8,I
2401,3,6,4,4,4,9,6,6,4,6,7,5,7,5,2,6,M
2402,3,8,4,6,5,6,7,3,4,6,7,10,4,11,8,7,E
2403,5,5,6,7,2,7,4,14,6,7,15,8,3,9,0,8,U
2404,3,5,5,3,2,10,2,2,2,10,2,9,2,6,2,7,A
2405,11,15,11,8,6,9,11,6,4,4,6,9,10,12,2,7,M
2406,3,4,5,3,3,8,6,6,4,7,7,8,7,5,2,7,M
2407,3,9,5,7,3,10,2,2,2,8,1,8,2,7,3,8,A
2408,4,8,6,7,6,7,6,5,5,7,7,7,3,9,8,11,L
2409,4,8,5,6,4,7,9,6,5,7,6,8,3,7,6,9,R
2410,6,11,7,8,6,8,5,13,5,6,12,8,3,9,0,8,U
2411,0,0,1,0,0,5,7,5,6,7,6,12,0,8,5,11,E
2412,4,7,6,6,5,5,9,3,5,8,7,9,4,10,7,7,E
2413,7,15,7,8,5,8,9,4,4,12,5,4,4,11,6,6,P
2414,3,7,4,5,3,8,5,12,4,7,11,8,3,9,0,8,U
2415,5,10,7,8,4,3,9,4,4,10,11,10,5,7,1,8,N
2416,3,7,5,5,5,8,7,4,4,7,6,7,4,6,8,13,K
2417,5,5,6,8,2,7,7,5,4,7,6,8,3,8,4,8,X
2418,1,0,1,0,0,7,7,6,3,7,6,8,2,8,3,8,O
2419,6,5,6,8,3,5,7,10,9,7,6,5,3,8,4,8,D
2420,3,7,4,5,1,8,6,3,7,15,5,10,0,7,1,7,J
2421,5,10,7,8,4,5,9,3,9,11,9,9,2,9,5,5,E
2422,3,6,3,4,2,6,8,10,8,7,7,6,3,8,4,8,D
2423,3,3,4,5,3,8,8,7,2,5,7,9,2,9,5,9,Q
2424,9,15,8,8,6,8,6,3,7,10,5,6,6,7,9,6,D
2425,3,4,4,3,2,7,7,7,4,9,7,9,2,8,3,8,O
2426,8,8,6,11,5,7,7,4,3,11,6,8,3,9,11,6,Z
2427,5,6,6,8,4,5,12,8,3,7,3,9,3,7,7,11,R
2428,4,7,5,5,4,11,7,2,5,11,3,7,3,7,3,11,R
2429,5,10,5,8,3,3,8,6,12,7,5,15,0,8,7,7,E
2430,7,10,7,7,3,2,11,5,6,13,13,7,2,11,2,6,Y
2431,0,7,0,4,0,7,7,4,4,7,6,8,0,8,0,8,I
2432,4,7,6,5,3,4,8,5,1,7,9,8,8,10,0,8,W
2433,4,10,6,7,6,6,7,3,7,6,5,8,3,8,5,9,K
2434,2,6,3,4,3,6,10,3,5,10,9,5,2,10,3,6,F
2435,5,5,5,7,4,6,7,9,6,7,6,6,2,8,9,10,B
2436,3,7,4,5,3,6,7,8,6,7,6,4,3,8,3,7,D
2437,5,8,6,9,6,8,7,7,4,9,8,9,4,9,7,9,Q
2438,8,10,9,8,4,3,8,6,8,10,10,9,3,9,2,5,U
2439,7,10,10,7,4,6,8,3,5,10,8,8,6,7,1,7,N
2440,2,3,2,2,1,4,9,5,6,12,9,10,1,9,2,7,C
2441,5,9,9,7,6,5,5,2,4,3,2,7,6,7,7,2,A
2442,2,2,3,3,2,8,7,5,5,6,5,5,2,8,6,9,B
2443,9,14,6,8,3,7,8,7,7,11,6,7,2,9,6,8,C
2444,3,5,5,6,1,8,15,1,5,7,11,8,0,8,0,8,T
2445,2,4,4,5,1,8,10,2,2,6,12,8,1,11,0,8,Y
2446,4,6,6,5,6,8,4,4,4,7,4,10,5,6,7,7,Q
2447,6,11,5,6,3,11,4,3,4,10,2,7,4,7,4,9,G
2448,5,11,7,8,5,6,6,7,7,6,5,10,2,9,4,8,G
2449,3,8,6,5,2,6,5,3,0,6,1,8,2,7,2,7,A
2450,4,10,6,8,3,7,4,0,9,9,2,10,0,7,3,8,L
2451,3,6,4,5,4,8,6,5,5,7,7,9,3,8,7,10,L
2452,9,12,8,7,5,6,6,5,4,9,9,6,5,11,4,6,Y
2453,1,1,2,1,1,6,7,8,6,6,6,6,2,8,3,8,D
2454,5,10,8,8,5,9,8,5,8,10,5,4,4,7,5,9,D
2455,3,9,5,7,4,9,3,2,2,7,2,8,2,6,3,6,A
2456,7,15,7,8,5,6,11,3,5,13,6,3,3,9,5,5,P
2457,4,10,5,7,3,5,7,10,9,6,6,5,3,8,4,8,D
2458,4,8,5,6,4,8,6,8,4,7,4,8,3,8,3,8,O
2459,5,6,5,4,4,5,8,5,6,9,7,10,3,9,3,6,U
2460,4,7,5,5,3,5,9,3,6,10,7,6,3,7,4,5,S
2461,7,10,9,7,7,5,9,2,8,11,8,9,3,8,5,6,E
2462,5,8,6,6,5,8,6,8,5,7,6,9,3,8,4,6,U
2463,5,9,6,7,4,4,8,7,8,7,8,14,2,8,4,10,C
2464,5,11,6,8,3,5,9,11,6,8,6,5,2,10,4,8,P
2465,2,0,2,1,0,7,5,11,4,7,13,8,3,10,0,8,U
2466,3,6,4,4,4,9,6,3,5,10,4,7,2,8,4,10,B
2467,6,9,8,6,5,10,6,4,7,10,4,6,5,9,5,8,D
2468,4,6,6,8,1,7,11,2,3,7,12,8,1,11,0,8,Y
2469,3,7,5,5,3,8,2,2,2,7,1,8,2,7,3,7,A
2470,7,12,6,6,4,7,6,4,3,9,6,8,4,9,9,8,G
2471,6,11,7,8,6,7,8,8,7,7,6,6,4,7,5,10,O
2472,4,3,5,4,4,6,7,6,6,7,6,10,3,8,3,8,H
2473,3,6,5,8,1,10,11,2,4,4,12,8,0,10,0,8,Y
2474,3,2,4,4,3,5,7,4,7,7,6,11,3,8,5,9,K
2475,5,10,5,7,7,6,7,8,5,7,6,7,2,8,7,10,B
2476,2,3,4,1,2,5,7,4,3,10,10,10,4,7,1,6,M
2477,3,7,5,6,5,5,8,3,5,7,7,11,3,9,6,10,C
2478,4,7,6,6,5,6,4,4,5,6,4,7,3,5,6,6,Q
2479,6,9,8,8,9,8,8,4,5,7,7,7,5,10,10,10,S
2480,4,10,6,8,4,5,6,2,6,7,7,12,0,9,4,9,I
2481,7,11,9,8,6,9,8,4,7,9,3,7,3,6,5,11,R
2482,8,11,8,6,4,9,6,5,6,12,4,8,6,6,6,10,D
2483,5,9,8,6,4,5,8,2,8,11,11,9,3,9,4,6,X
2484,3,5,4,5,3,8,7,7,4,6,6,9,2,8,4,9,Q
2485,3,5,4,4,2,4,4,4,8,2,1,6,0,7,1,6,L
2486,3,7,5,5,5,8,7,7,5,8,6,7,3,8,5,9,R
2487,9,13,9,7,5,10,6,4,5,9,5,5,7,10,5,9,H
2488,4,5,5,7,2,4,7,9,2,7,5,11,4,8,2,11,K
2489,1,9,2,6,2,7,7,0,6,7,6,8,0,8,2,8,I
2490,2,6,5,4,3,5,5,2,2,4,2,7,2,6,3,3,A
2491,4,6,6,4,4,7,7,4,6,7,6,8,6,8,3,7,D
2492,3,7,4,5,2,8,7,8,7,6,6,9,2,7,5,11,G
2493,3,9,5,6,1,8,10,3,2,6,13,8,2,11,0,8,Y
2494,3,9,6,7,4,13,3,3,3,11,1,9,2,6,2,9,A
2495,7,10,6,5,3,6,6,4,5,4,8,7,5,8,2,6,U
2496,1,1,1,2,1,7,7,1,7,7,6,8,0,8,2,8,I
2497,2,1,2,1,1,8,7,6,4,6,6,8,2,8,3,8,Q
2498,1,3,2,2,0,9,6,3,6,14,6,10,0,7,0,8,J
2499,6,9,9,8,8,7,9,4,4,7,4,7,9,7,6,6,N
2500,2,3,3,2,1,10,2,2,1,8,2,9,1,6,1,8,A
2501,4,5,5,8,2,8,7,9,7,7,5,8,3,8,4,8,O
2502,4,7,6,5,3,6,6,2,7,10,7,10,3,8,4,8,K
2503,4,8,5,6,5,7,5,10,0,7,8,8,8,5,2,10,M
2504,5,11,5,8,3,0,1,5,6,0,0,7,0,8,0,8,L
2505,5,7,6,6,6,5,7,4,3,7,6,8,5,11,9,8,E
2506,4,7,5,5,5,9,5,5,2,7,6,10,5,10,3,9,G
2507,3,5,5,4,3,9,6,3,6,10,4,8,3,8,3,9,H
2508,4,9,5,6,6,9,7,5,3,8,6,8,4,8,10,9,S
2509,6,7,6,5,3,7,11,3,7,11,8,4,4,10,4,4,T
2510,3,6,4,4,3,6,6,8,6,6,6,7,2,8,9,10,B
2511,2,7,4,5,3,11,3,2,2,9,2,9,2,6,3,8,A
2512,5,8,7,6,3,5,8,5,1,7,8,8,8,9,0,8,W
2513,6,9,9,6,10,10,3,3,2,9,4,8,11,5,3,7,M
2514,5,10,6,7,5,8,11,3,7,6,11,8,2,12,1,8,T
2515,4,8,6,6,2,6,7,8,8,7,6,7,3,8,4,8,O
2516,6,9,5,4,2,9,11,5,4,4,6,10,5,11,3,7,N
2517,4,5,7,3,4,7,6,3,4,9,7,8,7,5,2,8,M
2518,7,9,7,7,5,3,8,5,7,10,9,9,3,9,2,6,U
2519,3,5,4,3,3,8,7,6,6,7,6,6,3,8,3,6,H
2520,6,10,9,7,5,6,10,5,4,8,7,9,7,7,2,8,N
2521,7,12,5,9,5,8,9,2,4,11,6,7,2,9,8,9,J
2522,1,4,2,3,1,7,7,0,7,13,6,8,0,8,1,8,I
2523,3,8,4,6,2,7,8,9,7,7,7,8,3,8,4,8,O
2524,3,8,5,6,5,9,7,4,5,10,5,7,2,8,5,9,B
2525,4,6,6,9,9,9,7,6,1,7,6,9,10,9,5,7,Q
2526,5,11,6,8,2,3,7,8,2,7,6,11,4,8,2,11,K
2527,7,9,7,5,4,7,7,2,9,12,6,8,3,7,6,6,Z
2528,2,3,3,2,2,8,8,3,4,9,5,7,2,7,3,9,R
2529,3,4,5,3,3,7,8,3,5,10,6,6,2,8,5,9,B
2530,7,9,7,7,4,3,12,2,3,9,11,8,4,12,1,7,V
2531,6,12,6,7,5,10,6,3,5,10,4,8,6,8,6,10,R
2532,2,1,2,2,1,7,7,3,11,9,6,8,0,8,6,8,Z
2533,4,9,6,6,3,6,11,3,6,13,7,4,1,10,2,7,F
2534,4,8,5,6,2,7,7,6,9,5,6,8,0,8,9,7,S
2535,2,7,3,4,1,10,14,1,6,4,11,9,0,8,0,8,T
2536,3,6,5,4,6,8,6,5,4,7,7,8,7,9,7,8,B
2537,5,6,7,4,3,9,8,4,6,12,4,5,2,9,4,9,P
2538,7,10,7,7,3,4,10,2,8,11,11,6,1,10,3,3,Y
2539,5,6,7,5,5,8,8,3,4,7,8,8,5,9,3,6,A
2540,5,6,5,4,2,3,12,5,4,11,11,7,3,10,1,8,V
2541,3,9,5,7,5,6,9,4,5,9,8,4,1,10,4,7,P
2542,7,11,5,6,2,7,7,7,7,12,6,9,2,9,5,9,C
2543,4,8,6,6,7,8,7,4,3,6,6,7,7,8,7,6,H
2544,3,4,5,3,2,10,2,2,2,8,2,9,4,5,2,9,A
2545,3,6,6,4,4,8,5,2,4,7,2,6,2,6,4,6,A
2546,5,10,5,5,3,8,5,3,5,12,7,11,2,9,6,9,L
2547,3,8,4,6,2,8,7,1,8,12,5,8,0,6,2,6,J
2548,8,12,6,6,4,11,5,5,5,11,2,8,6,6,6,10,R
2549,2,6,3,4,1,7,13,0,5,7,10,8,0,8,0,8,T
2550,5,10,6,8,4,7,7,12,2,8,9,8,8,6,0,8,M
2551,7,7,7,5,6,4,11,2,2,10,9,7,7,11,2,6,W
2552,5,7,7,10,10,8,8,4,2,7,8,9,4,11,9,8,Y
2553,3,10,5,8,4,8,8,8,6,6,6,11,3,8,4,7,O
2554,8,10,12,8,7,7,8,3,7,10,5,7,3,8,3,8,H
2555,4,9,5,7,5,7,7,5,6,6,5,7,3,7,5,8,R
2556,6,11,7,8,8,8,7,5,5,7,5,7,4,8,6,8,B
2557,6,8,9,6,5,4,10,3,4,10,10,8,5,8,1,8,N
2558,2,4,2,2,1,8,8,6,5,7,5,7,2,8,8,8,S
2559,3,10,5,8,5,8,7,2,5,11,5,9,5,6,3,4,J
2560,2,7,3,5,1,0,2,3,5,1,0,8,0,8,0,8,L
2561,9,14,7,8,5,6,8,5,7,10,6,8,6,6,7,9,B
2562,3,9,5,7,3,11,3,3,4,11,2,9,2,6,3,8,A
2563,3,7,5,5,4,7,7,7,4,6,5,6,3,8,3,7,D
2564,7,10,5,8,4,7,10,3,2,12,5,5,2,9,8,9,J
2565,3,5,6,4,3,6,7,1,9,11,9,9,3,8,3,7,X
2566,2,0,3,1,1,7,5,11,5,7,14,8,3,10,0,8,U
2567,1,0,2,1,0,8,7,7,3,6,6,9,2,8,3,8,Q
2568,2,1,3,2,2,7,8,5,4,7,6,6,4,8,1,6,N
2569,4,7,5,5,5,9,6,5,4,7,8,7,3,9,8,4,Y
2570,7,6,6,9,3,6,12,2,3,10,10,6,4,11,5,7,Y
2571,5,11,8,8,8,9,7,5,5,6,7,5,10,8,3,5,M
2572,4,8,4,6,2,5,7,10,9,6,6,5,3,8,4,8,D
2573,4,7,6,9,5,10,11,3,2,7,8,8,3,11,7,10,H
2574,7,10,8,8,5,5,8,6,7,12,9,12,3,11,4,6,C
2575,1,2,2,2,1,8,8,4,2,8,7,9,2,9,3,9,Q
2576,2,3,4,4,2,8,3,1,2,7,2,8,2,6,2,7,A
2577,2,7,4,5,2,8,12,4,6,6,11,8,2,12,1,8,T
2578,6,8,8,9,7,8,8,4,7,6,7,7,4,11,11,9,J
2579,1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8,I
2580,9,13,8,7,6,7,9,3,5,11,6,6,5,8,8,7,F
2581,6,9,8,7,7,7,7,5,5,7,6,9,6,8,7,10,P
2582,4,6,5,4,3,6,7,5,6,8,6,8,3,9,3,6,U
2583,6,11,8,9,7,8,6,3,5,6,7,8,3,9,9,9,X
2584,4,5,4,3,3,5,10,5,4,10,8,4,1,10,4,7,P
2585,3,8,4,6,3,6,6,6,6,7,5,11,3,10,4,8,G
2586,3,5,5,3,3,5,11,2,2,8,9,9,6,10,0,8,W
2587,2,3,4,2,2,7,7,2,5,10,5,8,3,7,2,8,H
2588,3,8,4,6,2,7,7,3,13,10,6,8,0,8,8,8,Z
2589,2,1,2,2,1,8,8,6,5,8,6,7,2,8,8,8,S
2590,7,12,7,7,4,10,3,4,3,13,6,10,3,9,3,9,S
2591,5,10,5,8,4,7,7,12,2,7,9,8,8,6,0,8,M
2592,4,8,5,6,3,5,6,5,6,6,6,9,2,8,4,7,G
2593,6,11,6,8,4,5,11,9,3,7,4,8,3,8,6,11,R
2594,9,11,7,6,4,10,6,6,5,11,2,8,6,6,5,10,R
2595,1,6,0,4,1,7,7,5,3,7,6,8,0,8,0,8,I
2596,6,9,8,8,7,7,7,5,4,5,7,8,7,7,2,6,U
2597,5,5,6,7,3,7,7,9,8,7,5,7,3,8,4,8,O
2598,9,12,8,7,7,7,8,4,5,9,6,7,8,5,9,7,B
2599,3,7,5,5,3,4,10,3,3,10,10,9,5,8,1,7,N
2600,4,9,6,7,3,6,9,2,6,14,6,7,1,7,1,7,J
2601,3,10,6,7,2,7,3,3,3,7,1,8,3,6,3,7,A
2602,3,2,4,3,2,5,10,4,5,10,8,3,1,10,4,7,P
2603,2,1,2,1,0,7,10,2,2,7,12,8,1,11,0,8,Y
2604,5,5,7,8,8,8,8,7,3,7,7,8,6,10,6,4,Y
2605,6,7,8,5,4,9,7,3,5,10,2,5,5,9,1,7,N
2606,1,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8,I
2607,5,10,5,6,2,6,10,3,5,13,6,5,2,8,5,6,F
2608,4,6,7,6,6,7,10,6,6,8,7,8,5,9,7,9,B
2609,6,11,8,8,7,10,7,3,6,10,3,7,6,8,5,9,H
2610,5,9,5,4,3,12,3,3,4,10,3,8,3,9,5,12,Q
2611,4,10,6,8,3,3,4,3,10,2,0,7,0,7,1,5,L
2612,4,8,5,6,5,7,7,5,8,7,7,9,3,8,6,9,E
2613,4,11,4,8,5,8,7,12,1,6,6,7,5,8,0,9,N
2614,4,7,6,5,4,9,7,4,6,9,4,7,3,7,5,11,R
2615,4,9,5,7,4,5,7,6,5,9,8,10,2,8,4,9,G
2616,5,12,5,7,3,10,2,3,4,12,4,11,2,8,4,10,L
2617,8,11,9,9,6,5,8,3,6,10,8,8,3,8,5,5,S
2618,7,9,6,5,3,4,7,5,3,9,11,6,4,10,3,4,Y
2619,2,0,2,1,1,5,7,5,8,7,6,12,0,8,7,9,E
2620,5,7,6,5,5,6,7,7,6,7,6,8,3,9,6,10,T
2621,2,5,5,4,2,10,5,4,5,14,5,11,1,6,1,7,J
2622,3,8,3,6,1,1,14,5,3,12,10,5,0,8,2,6,F
2623,4,8,5,6,2,7,7,4,14,9,6,8,0,8,8,8,Z
2624,6,9,6,4,2,5,12,5,2,11,7,4,3,11,2,7,V
2625,2,3,3,1,1,8,2,2,1,7,2,8,2,6,2,7,A
2626,2,2,1,4,1,7,7,1,8,7,6,8,0,8,3,8,I
2627,2,7,4,5,2,5,11,3,3,9,11,9,2,11,1,8,V
2628,2,7,4,5,2,8,11,2,3,5,10,8,2,11,1,8,V
2629,2,4,3,3,3,7,8,5,5,7,6,6,2,8,6,9,B
2630,7,9,7,7,4,4,7,5,7,11,9,14,3,10,4,7,C
