,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11
1194,None,276.13,0,0,90,Clouds,overcast clouds,21,4,2665,11/14/2012 21:00
1195,None,276.53,0,0,90,Clouds,overcast clouds,22,4,2044,11/14/2012 22:00
1196,None,276.53,0,0,90,Clouds,overcast clouds,23,4,1841,11/14/2012 23:00
1197,None,276.48,0,0,90,Clouds,overcast clouds,0,5,575,11/15/2012 0:00
1198,None,276.26,0,0,90,Clouds,overcast clouds,1,5,325,11/15/2012 1:00
1199,None,276.02,0,0,90,Clouds,overcast clouds,2,5,294,11/15/2012 2:00
1200,None,275.87,0,0,90,Clouds,overcast clouds,3,5,371,11/15/2012 3:00
1201,None,275.47,0,0,90,Clouds,overcast clouds,4,5,817,11/15/2012 4:00
1202,None,274.91,0,0,90,Clouds,overcast clouds,5,5,2657,11/15/2012 5:00
1203,None,274.34,0,0,90,Clouds,overcast clouds,6,5,5814,11/15/2012 6:00
1204,None,273.31,0,0,75,Clouds,broken clouds,7,5,6761,11/15/2012 7:00
1205,None,273.76,0,0,40,Clouds,scattered clouds,8,5,6171,11/15/2012 8:00
1206,None,276.44,0,0,20,Clouds,few clouds,9,5,5387,11/15/2012 9:00
1207,None,278.23,0,0,40,Clouds,scattered clouds,10,5,4704,11/15/2012 10:00
1208,None,279.03,0,0,1,Clear,sky is clear,11,5,4811,11/15/2012 11:00
1209,None,280.71,0,0,1,Clear,sky is clear,12,5,5115,11/15/2012 12:00
1210,None,283.26,0,0,40,Clouds,scattered clouds,13,5,5114,11/15/2012 13:00
1211,None,283.8,0,0,75,Clouds,broken clouds,14,5,5597,11/15/2012 14:00
1212,None,283.29,0,0,75,Clouds,broken clouds,15,5,5801,11/15/2012 15:00
1213,None,282.32,0,0,75,Clouds,broken clouds,16,5,6570,11/15/2012 16:00
1214,None,280.33,0,0,75,Clouds,broken clouds,17,5,6396,11/15/2012 17:00
1215,None,278.97,0,0,90,Clouds,overcast clouds,18,5,4717,11/15/2012 18:00
1216,None,278.64,0,0,90,Clouds,overcast clouds,19,5,3398,11/15/2012 19:00
1217,None,278.12,0,0,90,Clouds,overcast clouds,20,5,3258,11/15/2012 20:00
1218,None,278.05,0,0,90,Clouds,overcast clouds,21,5,2681,11/15/2012 21:00
1219,None,279.5,0,0,90,Clouds,overcast clouds,23,5,1367,11/15/2012 23:00
1220,None,279.5,0,0,90,Clouds,overcast clouds,0,6,662,11/16/2012 0:00
1221,None,277.1,0,0,99,Rain,light rain,1,6,435,11/16/2012 1:00
1222,None,277.1,0,0,99,Rain,light rain,2,6,332,11/16/2012 2:00
1223,None,277.1,0,0,99,Rain,light rain,3,6,391,11/16/2012 3:00
1224,None,277.1,0,0,99,Rain,light rain,4,6,708,11/16/2012 4:00
1225,None,277.1,0,0,99,Rain,light rain,5,6,2477,11/16/2012 5:00
1226,None,277.1,0,0,99,Rain,light rain,6,6,5527,11/16/2012 6:00
1227,None,276.8,0,0,0,Clear,sky is clear,7,6,6517,11/16/2012 7:00
1228,None,276.8,0,0,0,Clear,sky is clear,8,6,5360,11/16/2012 8:00
1229,None,276.8,0,0,0,Clear,sky is clear,9,6,5177,11/16/2012 9:00
1230,None,276.8,0,0,0,Clear,sky is clear,10,6,4661,11/16/2012 10:00
1231,None,276.8,0,0,0,Clear,sky is clear,11,6,5129,11/16/2012 11:00
1232,None,276.8,0,0,0,Clear,sky is clear,12,6,5326,11/16/2012 12:00
1233,None,276.8,0,0,0,Clear,sky is clear,13,6,5488,11/16/2012 13:00
1234,None,279.24,0,0,1,Clear,sky is clear,14,6,5489,11/16/2012 14:00
1235,None,279.24,0,0,1,Clear,sky is clear,15,6,5835,11/16/2012 15:00
1236,None,279.24,0,0,1,Clear,sky is clear,16,6,6427,11/16/2012 16:00
1237,None,279.24,0,0,1,Clear,sky is clear,17,6,6093,11/16/2012 17:00
1238,None,279.24,0,0,1,Clear,sky is clear,18,6,5074,11/16/2012 18:00
1239,None,279.24,0,0,1,Clear,sky is clear,19,6,3522,11/16/2012 19:00
1240,None,279.24,0,0,1,Clear,sky is clear,20,6,2818,11/16/2012 20:00
1241,None,279.24,0,0,1,Clear,sky is clear,21,6,2804,11/16/2012 21:00
1242,None,279.24,0,0,1,Clear,sky is clear,22,6,2639,11/16/2012 22:00
1243,None,279.24,0,0,1,Clear,sky is clear,23,6,1766,11/16/2012 23:00
1244,None,279.24,0,0,1,Clear,sky is clear,0,7,1091,11/17/2012 0:00
1245,None,270.94,0,0,0,Clear,sky is clear,1,7,739,11/17/2012 1:00
1246,None,270.94,0,0,0,Clear,sky is clear,2,7,642,11/17/2012 2:00
1247,None,270.94,0,0,0,Clear,sky is clear,3,7,404,11/17/2012 3:00
1248,None,270.94,0,0,0,Clear,sky is clear,4,7,407,11/17/2012 4:00
1249,None,266.83,0,0,1,Clear,sky is clear,5,7,753,11/17/2012 5:00
1250,None,266.27,0,0,1,Clear,sky is clear,6,7,1381,11/17/2012 6:00
1251,None,265.91,0,0,1,Clear,sky is clear,7,7,2046,11/17/2012 7:00
1252,None,267.33,0,0,20,Clouds,few clouds,8,7,3031,11/17/2012 8:00
1253,None,270.82,0,0,20,Clouds,few clouds,9,7,3842,11/17/2012 9:00
1254,None,273.55,0,0,20,Clouds,few clouds,10,7,4233,11/17/2012 10:00
1255,None,275.85,0,0,20,Clouds,few clouds,11,7,4416,11/17/2012 11:00
1256,None,277.61,0,0,20,Clouds,few clouds,12,7,4753,11/17/2012 12:00
1257,None,278.64,0,0,40,Clouds,scattered clouds,13,7,4525,11/17/2012 13:00
1258,None,279.34,0,0,40,Clouds,scattered clouds,14,7,4628,11/17/2012 14:00
1259,None,279.39,0,0,40,Clouds,scattered clouds,15,7,4546,11/17/2012 15:00
1260,None,278.73,0,0,40,Clouds,scattered clouds,16,7,4516,11/17/2012 16:00
1261,None,276.5,0,0,40,Clouds,scattered clouds,17,7,4468,11/17/2012 17:00
1262,None,274.33,0,0,20,Clouds,few clouds,19,7,3265,11/17/2012 19:00
1263,None,274.43,0,0,20,Clouds,few clouds,20,7,2608,11/17/2012 20:00
1264,None,274.45,0,0,20,Clouds,few clouds,21,7,2770,11/17/2012 21:00
1265,None,274.4,0,0,1,Clear,sky is clear,22,7,2661,11/17/2012 22:00
1266,None,274.78,0,0,1,Clear,sky is clear,23,7,2191,11/17/2012 23:00
1267,None,275.15,0,0,1,Clear,sky is clear,0,1,1293,11/18/2012 0:00
1268,None,275.25,0,0,1,Clear,sky is clear,1,1,861,11/18/2012 1:00
1269,None,275.62,0,0,1,Clear,sky is clear,2,1,644,11/18/2012 2:00
1270,None,275.89,0,0,1,Haze,haze,3,1,368,11/18/2012 3:00
1271,None,276.16,0,0,1,Haze,haze,4,1,293,11/18/2012 4:00
1272,None,276.29,0,0,1,Clear,sky is clear,5,1,482,11/18/2012 5:00
1273,None,276.24,0,0,1,Clear,sky is clear,6,1,774,11/18/2012 6:00
1274,None,276.2,0,0,20,Clouds,few clouds,7,1,1052,11/18/2012 7:00
1275,None,277.08,0,0,75,Haze,haze,8,1,1722,11/18/2012 8:00
1276,None,279,0,0,75,Haze,haze,9,1,2561,11/18/2012 9:00
1277,None,281.2,0,0,75,Clouds,broken clouds,10,1,3232,11/18/2012 10:00
1278,None,283.49,0,0,75,Clouds,broken clouds,11,1,3630,11/18/2012 11:00
1279,None,285.53,0,0,90,Clouds,overcast clouds,12,1,3999,11/18/2012 12:00
1280,None,285.96,0,0,75,Clouds,broken clouds,13,1,4075,11/18/2012 13:00
1281,None,285.95,0,0,75,Clouds,broken clouds,14,1,3966,11/18/2012 14:00
1282,None,285.65,0,0,75,Clouds,broken clouds,15,1,4083,11/18/2012 15:00
1283,None,285.05,0,0,75,Clouds,broken clouds,16,1,4277,11/18/2012 16:00
1284,None,284.31,0,0,75,Clouds,broken clouds,17,1,4368,11/18/2012 17:00
1285,None,284.17,0,0,90,Clouds,overcast clouds,18,1,3504,11/18/2012 18:00
1286,None,284.17,0,0,90,Clouds,overcast clouds,19,1,3575,11/18/2012 19:00
1287,None,284.17,0,0,90,Clouds,overcast clouds,20,1,2702,11/18/2012 20:00
1288,None,283.94,0,0,90,Clouds,overcast clouds,21,1,2007,11/18/2012 21:00
1289,None,283.65,0,0,90,Clouds,overcast clouds,22,1,1505,11/18/2012 22:00
1290,None,283.55,0,0,90,Clouds,overcast clouds,23,1,961,11/18/2012 23:00
1291,None,283.01,0,0,90,Clouds,overcast clouds,0,2,476,11/19/2012 0:00
1292,None,282.54,0,0,90,Clouds,overcast clouds,1,2,311,11/19/2012 1:00
1293,None,282.45,0,0,90,Clouds,overcast clouds,2,2,268,11/19/2012 2:00
1294,None,282.02,0,0,90,Clouds,overcast clouds,3,2,364,11/19/2012 3:00
1295,None,281.8,0,0,90,Clouds,overcast clouds,4,2,789,11/19/2012 4:00
1296,None,281.06,0,0,90,Clouds,overcast clouds,5,2,2579,11/19/2012 5:00
1297,None,280.5,0,0,40,Clouds,scattered clouds,6,2,5546,11/19/2012 6:00
1298,None,280.03,0,0,40,Clouds,scattered clouds,7,2,6831,11/19/2012 7:00
1299,None,280,0,0,40,Clouds,scattered clouds,8,2,5884,11/19/2012 8:00
1300,None,281.48,0,0,40,Clouds,scattered clouds,9,2,5133,11/19/2012 9:00
1301,None,282.85,0,0,75,Clouds,broken clouds,10,2,4518,11/19/2012 10:00
1302,None,284.13,0,0,40,Clouds,scattered clouds,11,2,4564,11/19/2012 11:00
1303,None,285.5,0,0,1,Clear,sky is clear,12,2,4925,11/19/2012 12:00
1304,None,286.43,0,0,1,Clear,sky is clear,13,2,4866,11/19/2012 13:00
1305,None,287.18,0,0,20,Clouds,few clouds,14,2,5118,11/19/2012 14:00
1306,None,286.68,0,0,40,Clouds,scattered clouds,15,2,5473,11/19/2012 15:00
1307,None,286.02,0,0,75,Clouds,broken clouds,16,2,6276,11/19/2012 16:00
1308,None,284.55,0,0,40,Clouds,scattered clouds,17,2,5908,11/19/2012 17:00
1309,None,284.64,0,0,40,Clouds,scattered clouds,18,2,4239,11/19/2012 18:00
1310,None,284.34,0,0,75,Clouds,broken clouds,19,2,3011,11/19/2012 19:00
1311,None,284.04,0,0,75,Clouds,broken clouds,20,2,2644,11/19/2012 20:00
1312,None,283.5,0,0,75,Clouds,broken clouds,21,2,2150,11/19/2012 21:00
1313,None,282.96,0,0,75,Clouds,broken clouds,22,2,1539,11/19/2012 22:00
1314,None,282.38,0,0,40,Clouds,scattered clouds,23,2,970,11/19/2012 23:00
1315,None,282.09,0,0,75,Clouds,broken clouds,0,3,504,11/20/2012 0:00
1316,None,281.77,0,0,75,Clouds,broken clouds,1,3,327,11/20/2012 1:00
1317,None,282.35,0,0,75,Clouds,broken clouds,2,3,254,11/20/2012 2:00
1318,None,282.26,0,0,75,Clouds,broken clouds,3,3,346,11/20/2012 3:00
1319,None,282.37,0,0,75,Clouds,broken clouds,4,3,775,11/20/2012 4:00
1320,None,282.52,0,0,75,Clouds,broken clouds,5,3,2568,11/20/2012 5:00
1321,None,282.43,0,0,90,Clouds,overcast clouds,6,3,5647,11/20/2012 6:00
1322,None,282.01,0,0,75,Clouds,broken clouds,7,3,6824,11/20/2012 7:00
1323,None,282.33,0,0,75,Clouds,broken clouds,8,3,5989,11/20/2012 8:00
1324,None,283.08,0,0,75,Clouds,broken clouds,9,3,5419,11/20/2012 9:00
1325,None,283.53,0,0,40,Clouds,scattered clouds,10,3,4826,11/20/2012 10:00
1326,None,285.74,0,0,40,Clouds,scattered clouds,11,3,5003,11/20/2012 11:00
1327,None,286.67,0,0,40,Clouds,scattered clouds,12,3,5099,11/20/2012 12:00
1328,None,287.41,0,0,40,Clouds,scattered clouds,13,3,5264,11/20/2012 13:00
1329,None,287.74,0,0,40,Clouds,scattered clouds,14,3,5561,11/20/2012 14:00
1330,None,287.73,0,0,40,Clouds,scattered clouds,15,3,5721,11/20/2012 15:00
1331,None,286.53,0,0,40,Clouds,scattered clouds,16,3,6521,11/20/2012 16:00
1332,None,283.85,0,0,40,Clouds,scattered clouds,17,3,6019,11/20/2012 17:00
1333,None,281.47,0,0,20,Clouds,few clouds,18,3,4525,11/20/2012 18:00
1334,None,280.54,0,0,1,Clear,sky is clear,19,3,3385,11/20/2012 19:00
1335,None,279.11,0,0,1,Clear,sky is clear,20,3,2999,11/20/2012 20:00
1336,None,278.24,0,0,1,Clear,sky is clear,21,3,2642,11/20/2012 21:00
1337,None,277.99,0,0,1,Clear,sky is clear,22,3,2050,11/20/2012 22:00
1338,None,278,0,0,1,Haze,haze,23,3,1211,11/20/2012 23:00
1339,None,277.74,0,0,20,Mist,mist,0,4,667,11/21/2012 0:00
1340,None,277.23,0,0,1,Mist,mist,1,4,399,11/21/2012 1:00
1341,None,276.49,0,0,1,Clear,sky is clear,2,4,269,11/21/2012 2:00
1342,None,276.15,0,0,1,Clear,sky is clear,3,4,412,11/21/2012 3:00
1343,None,275.06,0,0,1,Mist,mist,4,4,746,11/21/2012 4:00
1344,None,273.99,0,0,1,Mist,mist,5,4,2489,11/21/2012 5:00
1345,None,273,0,0,1,Mist,mist,6,4,5343,11/21/2012 6:00
1346,None,273,0,0,1,Fog,fog,6,4,5343,11/21/2012 6:00
1347,None,272.54,0,0,1,Mist,mist,7,4,6138,11/21/2012 7:00
1348,None,272.54,0,0,1,Fog,fog,7,4,6138,11/21/2012 7:00
1349,None,272.51,0,0,1,Haze,haze,8,4,5413,11/21/2012 8:00
1350,None,272.51,0,0,1,Mist,mist,8,4,5413,11/21/2012 8:00
1351,None,272.51,0,0,1,Fog,fog,8,4,5413,11/21/2012 8:00
1352,None,274.66,0,0,1,Mist,mist,9,4,5041,11/21/2012 9:00
1353,None,274.66,0,0,1,Haze,haze,9,4,5041,11/21/2012 9:00
1354,None,274.66,0,0,1,Fog,fog,9,4,5041,11/21/2012 9:00
1355,None,276.57,0,0,1,Haze,haze,10,4,4875,11/21/2012 10:00
1356,None,276.57,0,0,1,Fog,fog,10,4,4875,11/21/2012 10:00
1357,None,278.81,0,0,1,Mist,mist,11,4,5266,11/21/2012 11:00
1358,None,280.95,0,0,20,Clouds,few clouds,12,4,5656,11/21/2012 12:00
1359,None,283.13,0,0,20,Clouds,few clouds,13,4,5561,11/21/2012 13:00
1360,None,283.91,0,0,20,Clouds,few clouds,14,4,5963,11/21/2012 14:00
1361,None,284.22,0,0,20,Clouds,few clouds,15,4,5928,11/21/2012 15:00
1362,None,282.46,0,0,40,Clouds,scattered clouds,16,4,5733,11/21/2012 16:00
1363,None,279.63,0,0,40,Clouds,scattered clouds,17,4,4964,11/21/2012 17:00
1364,None,278.13,0,0,40,Clouds,scattered clouds,18,4,4179,11/21/2012 18:00
1365,None,277.36,0,0,40,Clouds,scattered clouds,19,4,3267,11/21/2012 19:00
1366,None,277.38,0,0,90,Clouds,overcast clouds,20,4,2787,11/21/2012 20:00
1367,None,277.82,0,0,90,Clouds,overcast clouds,21,4,2432,11/21/2012 21:00
1368,None,278.33,0,0,75,Clouds,broken clouds,22,4,1972,11/21/2012 22:00
1369,None,278.49,0,0,20,Clouds,few clouds,23,4,1399,11/21/2012 23:00
1370,Thanksgiving Day,278.54,0,0,20,Mist,mist,0,5,919,11/22/2012 0:00
1371,None,278.97,0,0,1,Mist,mist,1,5,634,11/22/2012 1:00
1372,None,279.35,0,0,1,Clear,sky is clear,2,5,411,11/22/2012 2:00
1373,None,279.68,0,0,1,Clear,sky is clear,3,5,317,11/22/2012 3:00
1374,None,279.36,0,0,1,Clear,sky is clear,4,5,252,11/22/2012 4:00
1375,None,279.46,0,0,1,Clear,sky is clear,5,5,380,11/22/2012 5:00
1376,None,279.93,0,0,20,Clouds,few clouds,6,5,881,11/22/2012 6:00
1377,None,279.66,0,0,75,Clouds,broken clouds,7,5,1094,11/22/2012 7:00
1378,None,279.47,0,0,75,Clouds,broken clouds,8,5,1119,11/22/2012 8:00
1379,None,281.16,0,0,90,Haze,haze,9,5,1674,11/22/2012 9:00
1380,None,283,0,0,75,Clouds,broken clouds,10,5,2477,11/22/2012 10:00
1381,None,284.99,0,0,90,Clouds,overcast clouds,11,5,3245,11/22/2012 11:00
1382,None,285.88,0,0,90,Clouds,overcast clouds,12,5,3461,11/22/2012 12:00
1383,None,286.87,0,0,90,Clouds,overcast clouds,13,5,3213,11/22/2012 13:00
1384,None,287.98,0,0,75,Clouds,broken clouds,14,5,3090,11/22/2012 14:00
1385,None,288.46,0,0,75,Clouds,broken clouds,15,5,3068,11/22/2012 15:00
1386,None,287.3,0,0,75,Clouds,broken clouds,16,5,3152,11/22/2012 16:00
1387,None,285.57,0,0,75,Clouds,broken clouds,17,5,3023,11/22/2012 17:00
1388,None,284.82,0,0,75,Clouds,broken clouds,18,5,3083,11/22/2012 18:00
1389,None,285.57,0,0,40,Clouds,scattered clouds,19,5,3010,11/22/2012 19:00
1390,None,287.12,0,0,75,Clouds,broken clouds,20,5,3002,11/22/2012 20:00
1391,None,287.97,0,0,75,Clouds,broken clouds,21,5,2533,11/22/2012 21:00
1392,None,288.23,0,0,75,Clouds,broken clouds,22,5,1958,11/22/2012 22:00
1393,None,288.22,0,0,75,Clouds,broken clouds,23,5,1390,11/22/2012 23:00
1394,None,287.46,0,0,75,Clouds,broken clouds,0,6,693,11/23/2012 0:00
1395,None,286.67,0,0,20,Clouds,few clouds,1,6,482,11/23/2012 1:00
1396,None,286.01,0,0,20,Clouds,few clouds,2,6,370,11/23/2012 2:00
1397,None,285.37,0,0,20,Clouds,few clouds,3,6,341,11/23/2012 3:00
1398,None,284.82,0,0,20,Clouds,few clouds,4,6,456,11/23/2012 4:00
1399,None,284.58,0,0,75,Clouds,broken clouds,5,6,1105,11/23/2012 5:00
1400,None,284.06,0,0,75,Clouds,broken clouds,6,6,2069,11/23/2012 6:00
1401,None,283.35,0,0,75,Clouds,broken clouds,7,6,2381,11/23/2012 7:00
1402,None,283,0,0,75,Clouds,broken clouds,8,6,2364,11/23/2012 8:00
1403,None,283.89,0,0,75,Clouds,broken clouds,9,6,2783,11/23/2012 9:00
1404,None,284.9,0,0,40,Clouds,scattered clouds,10,6,3230,11/23/2012 10:00
1405,None,284.99,0,0,40,Clouds,scattered clouds,11,6,3586,11/23/2012 11:00
1406,None,284.15,0,0,75,Clouds,broken clouds,12,6,3947,11/23/2012 12:00
1407,None,282.15,0,0,75,Clouds,broken clouds,13,6,3800,11/23/2012 13:00
1408,None,279.39,0,0,75,Clouds,broken clouds,14,6,4231,11/23/2012 14:00
1409,None,277.38,0,0,75,Snow,heavy snow,15,6,4174,11/23/2012 15:00
1410,None,276.44,0,0,90,Rain,light rain,16,6,4079,11/23/2012 16:00
1411,None,276.44,0,0,90,Snow,heavy snow,16,6,4079,11/23/2012 16:00
1412,None,274.35,0,0,90,Snow,heavy snow,17,6,3900,11/23/2012 17:00
1413,None,274.35,0,0,90,Mist,mist,17,6,3900,11/23/2012 17:00
1414,None,273.13,0,0,90,Snow,heavy snow,18,6,3420,11/23/2012 18:00
1415,None,273.13,0,0,90,Mist,mist,18,6,3420,11/23/2012 18:00
1416,None,272.42,0,0,90,Snow,snow,19,6,2876,11/23/2012 19:00
1417,None,272.42,0,0,90,Fog,fog,19,6,2876,11/23/2012 19:00
1418,None,272.42,0,0,90,Snow,heavy snow,19,6,2876,11/23/2012 19:00
1419,None,272.42,0,0,90,Mist,mist,19,6,2876,11/23/2012 19:00
1420,None,271.6,0,0,90,Snow,heavy snow,20,6,2543,11/23/2012 20:00
1421,None,271.6,0,0,90,Mist,mist,20,6,2543,11/23/2012 20:00
1422,None,271.6,0,0,90,Snow,snow,20,6,2543,11/23/2012 20:00
1423,None,270.59,0,0,90,Haze,haze,21,6,2221,11/23/2012 21:00
1424,None,269.61,0,0,90,Snow,heavy snow,22,6,2148,11/23/2012 22:00
1425,None,268.72,0,0,90,Snow,heavy snow,23,6,1512,11/23/2012 23:00
1426,None,268.72,0,0,90,Mist,mist,23,6,1512,11/23/2012 23:00
1427,None,268.06,0,0,90,Snow,heavy snow,0,7,917,11/24/2012 0:00
1428,None,267.76,0,0,90,Snow,heavy snow,1,7,611,11/24/2012 1:00
1429,None,267.76,0,0,90,Haze,haze,1,7,611,11/24/2012 1:00
1430,None,267.19,0,0,90,Snow,heavy snow,2,7,470,11/24/2012 2:00
1431,None,266.59,0,0,90,Snow,heavy snow,3,7,322,11/24/2012 3:00
1432,None,266.59,0,0,90,Mist,mist,3,7,322,11/24/2012 3:00
1433,None,265.86,0,0,90,Snow,heavy snow,4,7,299,11/24/2012 4:00
1434,None,265.6,0,0,90,Snow,heavy snow,5,7,574,11/24/2012 5:00
1435,None,265.55,0,0,90,Snow,heavy snow,6,7,1017,11/24/2012 6:00
1436,None,265.5,0,0,90,Snow,heavy snow,7,7,1348,11/24/2012 7:00
1437,None,266.01,0,0,75,Snow,heavy snow,8,7,1878,11/24/2012 8:00
1438,None,266.51,0,0,90,Snow,heavy snow,9,7,2753,11/24/2012 9:00
1439,None,266.98,0,0,90,Clouds,overcast clouds,10,7,3178,11/24/2012 10:00
1440,None,267.78,0,0,90,Clouds,overcast clouds,11,7,3880,11/24/2012 11:00
1441,None,268.76,0,0,1,Clear,sky is clear,12,7,4312,11/24/2012 12:00
1442,None,269.24,0,0,1,Clear,sky is clear,13,7,4494,11/24/2012 13:00
1443,None,269.4,0,0,40,Clouds,scattered clouds,14,7,4206,11/24/2012 14:00
1444,None,269.2,0,0,75,Clouds,broken clouds,15,7,4204,11/24/2012 15:00
1445,None,269.15,0,0,90,Clouds,overcast clouds,16,7,4449,11/24/2012 16:00
1446,None,268.5,0,0,90,Clouds,overcast clouds,17,7,4357,11/24/2012 17:00
1447,None,267.82,0,0,90,Clouds,overcast clouds,18,7,3905,11/24/2012 18:00
1448,None,266.92,0,0,90,Clouds,overcast clouds,19,7,3068,11/24/2012 19:00
1449,None,265.61,0,0,90,Clouds,overcast clouds,20,7,2779,11/24/2012 20:00
1450,None,262.33,0,0,1,Clear,sky is clear,1,1,689,11/25/2012 1:00
1451,None,261.45,0,0,1,Clear,sky is clear,2,1,536,11/25/2012 2:00
1452,None,261.08,0,0,1,Clear,sky is clear,3,1,322,11/25/2012 3:00
1453,None,260.62,0,0,1,Clear,sky is clear,4,1,271,11/25/2012 4:00
1454,None,260.24,0,0,1,Clear,sky is clear,5,1,426,11/25/2012 5:00
1455,None,259.88,0,0,1,Clear,sky is clear,6,1,726,11/25/2012 6:00
1456,None,259.78,0,0,1,Clear,sky is clear,7,1,910,11/25/2012 7:00
1457,None,260.82,0,0,20,Clouds,few clouds,8,1,1366,11/25/2012 8:00
1458,None,263.42,0,0,75,Clouds,broken clouds,9,1,2222,11/25/2012 9:00
1459,None,265.24,0,0,20,Clouds,few clouds,10,1,2918,11/25/2012 10:00
1460,None,266.31,0,0,75,Clouds,broken clouds,11,1,3413,11/25/2012 11:00
1461,None,267.37,0,0,90,Clouds,overcast clouds,12,1,3724,11/25/2012 12:00
1462,None,268.13,0,0,90,Clouds,overcast clouds,13,1,3949,11/25/2012 13:00
1463,None,268.93,0,0,90,Clouds,overcast clouds,14,1,4076,11/25/2012 14:00
1464,None,269.41,0,0,90,Clouds,overcast clouds,15,1,4729,11/25/2012 15:00
1465,None,270.1,0,0,90,Clouds,overcast clouds,16,1,4880,11/25/2012 16:00
1466,None,270.37,0,0,90,Clouds,overcast clouds,17,1,4435,11/25/2012 17:00
1467,None,270.61,0,0,90,Clouds,overcast clouds,18,1,3749,11/25/2012 18:00
1468,None,270.98,0,0,90,Clouds,overcast clouds,19,1,3381,11/25/2012 19:00
1469,None,271.02,0,0,90,Clouds,overcast clouds,20,1,2809,11/25/2012 20:00
1470,None,270.98,0,0,90,Clouds,overcast clouds,21,1,2150,11/25/2012 21:00
1471,None,270.97,0,0,90,Snow,heavy snow,22,1,1533,11/25/2012 22:00
1472,None,270.97,0,0,40,Clouds,scattered clouds,23,1,925,11/25/2012 23:00
1473,None,271.25,0,0,90,Clouds,overcast clouds,0,2,524,11/26/2012 0:00
1474,None,271.34,0,0,90,Clouds,overcast clouds,1,2,293,11/26/2012 1:00
1475,None,271.79,0,0,90,Clouds,overcast clouds,2,2,258,11/26/2012 2:00
1476,None,271.75,0,0,90,Clouds,overcast clouds,3,2,337,11/26/2012 3:00
1477,None,271.62,0,0,90,Clouds,overcast clouds,4,2,771,11/26/2012 4:00
1478,None,271.48,0,0,90,Clouds,overcast clouds,5,2,2496,11/26/2012 5:00
1479,None,271.14,0,0,90,Clouds,overcast clouds,6,2,5529,11/26/2012 6:00
1480,None,270.77,0,0,90,Clouds,overcast clouds,7,2,6752,11/26/2012 7:00
1481,None,270.73,0,0,90,Clouds,overcast clouds,8,2,5787,11/26/2012 8:00
1482,None,270.89,0,0,90,Clouds,overcast clouds,9,2,4699,11/26/2012 9:00
1483,None,270.97,0,0,90,Clouds,overcast clouds,10,2,4271,11/26/2012 10:00
1484,None,270.64,0,0,90,Clouds,overcast clouds,11,2,4314,11/26/2012 11:00
1485,None,270.39,0,0,90,Clouds,overcast clouds,12,2,4603,11/26/2012 12:00
1486,None,271.26,0,0,86,Clouds,overcast clouds,13,2,4816,11/26/2012 13:00
1487,None,271.65,0,0,75,Snow,heavy snow,15,2,5449,11/26/2012 15:00
1488,None,271.6,0,0,90,Clouds,overcast clouds,16,2,6238,11/26/2012 16:00
1489,None,271.36,0,0,75,Clouds,broken clouds,17,2,5761,11/26/2012 17:00
1490,None,271.32,0,0,90,Clouds,overcast clouds,18,2,4022,11/26/2012 18:00
1491,None,271.29,0,0,90,Clouds,overcast clouds,19,2,2874,11/26/2012 19:00
1492,None,271.29,0,0,90,Clouds,overcast clouds,20,2,2362,11/26/2012 20:00
1493,None,270.6,0,0,90,Clouds,overcast clouds,21,2,2098,11/26/2012 21:00
1494,None,269.59,0,0,90,Clouds,overcast clouds,22,2,1342,11/26/2012 22:00
1495,None,268.57,0,0,90,Clouds,overcast clouds,23,2,944,11/26/2012 23:00
1496,None,267.12,0,0,90,Clouds,overcast clouds,0,3,459,11/27/2012 0:00
1497,None,265.53,0,0,75,Clouds,broken clouds,1,3,303,11/27/2012 1:00
1498,None,264.4,0,0,75,Snow,heavy snow,2,3,247,11/27/2012 2:00
1499,None,262.98,0,0,40,Clouds,scattered clouds,3,3,337,11/27/2012 3:00
1500,None,262.44,0,0,40,Snow,heavy snow,4,3,781,11/27/2012 4:00
1501,None,261.77,0,0,90,Snow,heavy snow,5,3,2601,11/27/2012 5:00
1502,None,261.27,0,0,90,Snow,heavy snow,6,3,5639,11/27/2012 6:00
1503,None,260.62,0,0,75,Clouds,broken clouds,7,3,6768,11/27/2012 7:00
1504,None,260.47,0,0,40,Clouds,scattered clouds,8,3,6116,11/27/2012 8:00
1505,None,261.12,0,0,1,Clear,sky is clear,9,3,5215,11/27/2012 9:00
1506,None,262.6,0,0,1,Clear,sky is clear,10,3,4315,11/27/2012 10:00
1507,None,263.5,0,0,1,Clear,sky is clear,11,3,4497,11/27/2012 11:00
1508,None,264.4,0,0,1,Clear,sky is clear,12,3,4799,11/27/2012 12:00
1509,None,265.23,0,0,1,Clear,sky is clear,13,3,4884,11/27/2012 13:00
1510,None,266.06,0,0,1,Clear,sky is clear,14,3,5234,11/27/2012 14:00
1511,None,266.17,0,0,1,Clear,sky is clear,15,3,5665,11/27/2012 15:00
1512,None,266.01,0,0,1,Clear,sky is clear,16,3,6428,11/27/2012 16:00
1513,None,264.93,0,0,1,Clear,sky is clear,17,3,6092,11/27/2012 17:00
1514,None,264.26,0,0,1,Clear,sky is clear,18,3,4317,11/27/2012 18:00
1515,None,263.8,0,0,1,Clear,sky is clear,19,3,3137,11/27/2012 19:00
1516,None,263.33,0,0,1,Clear,sky is clear,20,3,2647,11/27/2012 20:00
